tid,toi,toidisplay,tfopwg_disp,disposition_group,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date
202563254,1139.01,TOI-1139.01,PC,candidate_for_prediction,4.4780798,11.3678,8.86193,7947.0,1.83,0,,2024-11-06 10:08:02,2026-05-15 16:14:29
25155310,114.01,TOI-114.01,KP,confirmed_or_known_planet,3.2887898,10.5135877,10.6103,5800.0,1.24175,0,,2024-09-09 10:08:01,2026-05-15 16:14:29
320525204,1140.01,TOI-1140.01,FP,false_positive_or_alarm,13.7431084,12.05,8.88797,5941.5,1.34,0,,2025-07-23 10:08:02,2026-05-15 16:14:29
159510109,1141.01,TOI-1141.01,FP,false_positive_or_alarm,16.9487087,45.2204505,8.8523,5894.7,1.1179,0,,2024-05-17 10:08:01,2026-05-15 16:14:29
284450803,1142.01,TOI-1142.01,FP,false_positive_or_alarm,3.3686634,42.2321,8.64028,7518.0,2.68,0,,2024-03-04 10:08:01,2026-05-15 16:14:29
160268701,1143.01,TOI-1143.01,FP,false_positive_or_alarm,11.2071839,17.4989,8.63287,6152.0,2.24,0,,2024-03-04 10:08:01,2026-05-15 16:14:29
28230919,1144.01,TOI-1144.01,KP,confirmed_or_known_planet,4.8878037,5.29152,8.5077,4757.3,0.76,0,,2024-11-14 10:08:02,2026-05-15 16:14:29
350995812,1145.01,TOI-1145.01,FP,false_positive_or_alarm,2.97164,,8.5011,8562.5,,2,pl_rade;st_rad,2022-02-16 12:02:11,2026-05-15 16:14:29
21755546,1146.01,TOI-1146.01,FP,false_positive_or_alarm,0.660179,6.1672487,8.40386,8598.7,2.62432,0,,2022-02-16 10:10:02,2026-05-15 16:14:29
288391628,1147.01,TOI-1147.01,FP,false_positive_or_alarm,10.9278415,49.1695,8.36544,6259.0,2.92,0,,2024-03-04 10:08:01,2026-05-15 16:14:29
349827430,1148.01,TOI-1148.01,KP,confirmed_or_known_planet,5.5514888,15.8043,7.9179,6403.9,1.55,0,,2024-05-17 10:08:01,2026-05-15 16:14:29
117789567,1149.01,TOI-1149.01,APC,candidate_for_prediction,2.3202418,,7.9172,8737.5,,2,pl_rade;st_rad,2022-10-17 12:03:06,2026-05-15 16:14:29
281541555,115.01,TOI-115.01,KP,confirmed_or_known_planet,4.7423709,10.5505922,13.0417,5377.0,0.877585,0,,2024-09-09 10:08:01,2026-05-15 16:14:29
16740101,1150.01,TOI-1150.01,KP,confirmed_or_known_planet,1.4810903,20.3402421,7.58204,9435.0,2.28773,0,,2024-05-17 10:08:01,2026-05-15 16:14:29
69679391,1151.01,TOI-1151.01,KP,confirmed_or_known_planet,3.4741012,21.2912,7.55216,8894.8,1.62,0,,2024-04-02 10:08:02,2026-05-15 16:14:29
237184773,1152.01,TOI-1152.01,FA,false_positive_or_alarm,6.5011911,,8.0348,5485.0,,2,pl_rade;st_rad,2022-08-15 16:02:01,2026-05-15 16:14:29
154840461,1153.01,TOI-1153.01,APC,candidate_for_prediction,6.0360758,9.86763,8.40534,6528.3,1.69,0,,2024-08-29 10:08:02,2026-05-15 16:14:29
459970307,1154.01,TOI-1154.01,PC,candidate_for_prediction,21.745537,2.10208,9.3188,5704.0,0.93,0,,2024-05-16 10:08:02,2026-05-15 16:14:29
161450762,1155.01,TOI-1155.01,FP,false_positive_or_alarm,1.32003,,9.711,,,3,pl_rade;st_teff;st_rad,2021-10-29 12:59:15,2026-05-15 16:14:29
117256577,1156.01,TOI-1156.01,FP,false_positive_or_alarm,1.6865822,,9.7032,,,3,pl_rade;st_teff;st_rad,2022-02-16 12:02:11,2026-05-15 16:14:29
147576037,1157.01,TOI-1157.01,FP,false_positive_or_alarm,13.0727479,35.7944,9.6043,5709.8,3.59,0,,2022-08-18 12:02:41,2026-05-15 16:14:29
379931600,1158.01,TOI-1158.01,FP,false_positive_or_alarm,2.9258727,24.4055,9.5967,4884.5,1.3,0,,2024-09-12 10:08:02,2026-05-15 16:14:29
48188920,1159.01,TOI-1159.01,FP,false_positive_or_alarm,0.73774,5.28215,9.5937,6449.5,2.1,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
238176110,116.01,TOI-116.01,KP,confirmed_or_known_planet,2.7985802,11.9514993,11.0443,4920.0,0.906655,0,,2024-09-09 10:08:01,2026-05-15 16:14:29
89510024,1160.01,TOI-1160.01,FP,false_positive_or_alarm,2.3664127,,9.577,,,3,pl_rade;st_teff;st_rad,2022-10-05 16:02:02,2026-05-15 16:14:29
158324245,1161.01,TOI-1161.01,KP,confirmed_or_known_planet,1.7635881,,10.2306,7986.1,,2,pl_rade;st_rad,2024-11-14 10:08:02,2026-05-15 16:14:29
13419950,1162.01,TOI-1162.01,PC,candidate_for_prediction,7.3166682,,9.65306,8730.0,,2,pl_rade;st_rad,2024-11-14 10:08:02,2026-05-15 16:14:29
375542276,1163.01,TOI-1163.01,PC,candidate_for_prediction,3.0771612,,9.47751,9311.3,,2,pl_rade;st_rad,2024-05-17 10:08:01,2026-05-15 16:14:29
16102323,1164.01,TOI-1164.01,FP,false_positive_or_alarm,3.2077145,,9.329701,,,3,pl_rade;st_teff;st_rad,2022-10-03 16:02:02,2026-05-15 16:14:29
458478250,1165.01,TOI-1165.01,KP,confirmed_or_known_planet,2.2552845,14.688,9.76703,5787.0,0.96,0,,2024-04-02 10:08:02,2026-05-15 16:14:29
138361973,1166.01,TOI-1166.01,FP,false_positive_or_alarm,1.8824539,8.29008,9.7604,5900.4,1.13,0,,2024-10-08 10:08:02,2026-05-15 16:14:29
232967666,1167.01,TOI-1167.01,FP,false_positive_or_alarm,15.196,4.96345,10.3874,5807.0,1.14,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
41330864,1168.01,TOI-1168.01,FP,false_positive_or_alarm,2.1358631,23.6019,10.381,5969.0,1.5,0,,2024-04-10 10:08:02,2026-05-15 16:14:29
302518439,1169.01,TOI-1169.01,PC,candidate_for_prediction,6.7075429,17.4647,10.6405,6134.3,1.24,0,,2024-05-17 10:08:01,2026-05-15 16:14:29
322307342,117.01,TOI-117.01,KP,confirmed_or_known_planet,3.5862962,16.4747611,11.7806,5704.8,2.00441,0,,2022-10-17 16:02:02,2026-05-15 16:14:29
294176967,1170.01,TOI-1170.01,FP,false_positive_or_alarm,1.8296155,29.3616,10.349,7875.0,3.5,0,,2024-12-17 16:02:02,2026-05-15 16:14:29
101929303,1171.01,TOI-1171.01,FP,false_positive_or_alarm,11.1876137,31.8624,10.3075,7266.0,2.05,0,,2024-10-08 10:08:02,2026-05-15 16:14:29
1717732429,1172.01,TOI-1172.01,FP,false_positive_or_alarm,7.8513949,,10.3018,,,3,pl_rade;st_teff;st_rad,2025-07-23 16:00:01,2026-05-15 16:14:29
232967440,1173.01,TOI-1173.01,CP,confirmed_or_known_planet,7.0643978,9.39131,10.2938,5429.6,0.96,0,,2024-03-29 10:08:02,2026-05-15 16:14:29
154089169,1174.01,TOI-1174.01,CP,confirmed_or_known_planet,8.9534775,2.35888,10.2549,5029.5,0.76,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
30329585,1175.01,TOI-1175.01,FP,false_positive_or_alarm,7.5022708,5.55812,10.2026,6229.0,1.27,0,,2024-05-17 10:08:01,2026-05-15 16:14:29
230088370,1176.01,TOI-1176.01,PC,candidate_for_prediction,14.0077666,12.4023108,10.1772,6557.7,1.57435,0,,2025-07-23 10:08:02,2026-05-15 16:14:29
169177766,1177.01,TOI-1177.01,FP,false_positive_or_alarm,1.692892,11.2371,10.1617,9121.5,2.1,0,,2024-10-10 10:08:04,2026-05-15 16:14:29
359496368,1178.01,TOI-1178.01,FP,false_positive_or_alarm,2.6652007,2.35964,10.1358,4043.4,0.56,0,,2025-07-23 16:00:01,2026-05-15 16:14:29
148914726,1179.01,TOI-1179.01,APC,candidate_for_prediction,1.2615323,8.67407,10.1313,4927.9,0.78,0,,2024-09-04 10:08:02,2026-05-15 16:14:29
266980320,118.01,TOI-118.01,CP,confirmed_or_known_planet,6.0344634,4.6585117,9.179,5586.0,1.05,0,,2026-04-09 10:08:01,2026-05-15 16:14:29
158002130,1180.01,TOI-1180.01,CP,confirmed_or_known_planet,9.6867516,3.00336,10.112,4738.1,0.73,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
229510866,1181.01,TOI-1181.01,CP,confirmed_or_known_planet,2.1031647,16.7087,10.079,6122.0,1.93,0,,2024-11-14 10:08:02,2026-05-15 16:14:29
341544930,1182.01,TOI-1182.01,FP,false_positive_or_alarm,7.6416041,27.538,10.0049,6496.7,2.05,0,,2024-05-23 10:08:02,2026-05-15 16:14:29
258777137,1183.01,TOI-1183.01,FP,false_positive_or_alarm,5.9294088,10.8101,9.9478,5095.6,1.06,0,,2025-07-23 10:08:02,2026-05-15 16:14:29
233087860,1184.01,TOI-1184.01,CP,confirmed_or_known_planet,5.7484439,2.35215,9.9469,4534.0,0.69,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
83210867,1185.01,TOI-1185.01,FP,false_positive_or_alarm,1.1967018,10.3239,9.94025,5997.0,1.73,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
289539327,1186.01,TOI-1186.01,FP,false_positive_or_alarm,11.2464616,17.6677,9.92402,6115.7,2.01,0,,2025-07-23 10:08:02,2026-05-15 16:14:29
372757221,1187.01,TOI-1187.01,PC,candidate_for_prediction,2.5941968,4.47229,9.9002,6389.0,1.4,0,,2024-05-17 10:08:01,2026-05-15 16:14:29
15247229,1188.01,TOI-1188.01,FP,false_positive_or_alarm,8.5112,,9.886581,8156.0,,2,pl_rade;st_rad,2021-10-29 12:59:15,2026-05-15 16:14:29
112026224,1189.01,TOI-1189.01,PC,candidate_for_prediction,3.9687994,,9.8744,5286.9,,2,pl_rade;st_rad,2022-02-16 10:10:02,2026-05-15 16:14:29
278683844,119.01,TOI-119.01,PC,candidate_for_prediction,5.5411113,1.9687561,9.2789,5332.0,0.82,0,,2026-02-17 16:00:01,2026-05-15 16:14:29
278683844,119.02,TOI-119.02,PC,candidate_for_prediction,10.69173,1.8105614,9.2789,5332.0,0.82,0,,2026-02-17 16:00:01,2026-05-15 16:14:29
287196418,1190.01,TOI-1190.01,APC,candidate_for_prediction,3.6950015,14.1288,9.80529,7106.7,1.63,0,,2024-11-14 10:08:02,2026-05-15 16:14:29
237185205,1191.01,TOI-1191.01,FP,false_positive_or_alarm,15.7335693,24.3218,9.7831,6800.0,2.21,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
158276040,1192.01,TOI-1192.01,APC,candidate_for_prediction,45.9403293,28.3312,10.4999,6479.3,1.28,0,,2024-10-18 10:08:02,2026-05-15 16:14:29
89643259,1193.01,TOI-1193.01,FP,false_positive_or_alarm,2.2219839,15.4416,10.4813,7166.8,1.87,0,,2024-03-18 10:08:02,2026-05-15 16:14:29
147950620,1194.01,TOI-1194.01,CP,confirmed_or_known_planet,2.3106428,8.76741,10.4782,5339.9,0.99,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
24364065,1195.01,TOI-1195.01,FP,false_positive_or_alarm,4.05135,14.2359,10.4717,4974.4,3.85,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
69068526,1196.01,TOI-1196.01,PC,candidate_for_prediction,5.5376617,15.6557,10.4318,6689.0,2.06,0,,2024-11-01 12:03:14,2026-05-15 16:14:29
92677094,1197.01,TOI-1197.01,PC,candidate_for_prediction,4.5960377,16.2166,10.4247,7649.0,2.12,0,,2025-09-18 12:03:32,2026-05-15 16:14:29
203189770,1198.01,TOI-1198.01,KP,confirmed_or_known_planet,3.612771,19.3662,10.4219,8324.0,1.71,0,,2024-11-14 10:08:02,2026-05-15 16:14:29
99869022,1199.01,TOI-1199.01,CP,confirmed_or_known_planet,3.6714717,10.678,10.4221,5618.0,1.54,0,,2024-05-08 10:08:01,2026-05-15 16:14:29
394137592,120.01,TOI-120.01,CP,confirmed_or_known_planet,11.535076,12.215808,7.1062,5479.3,2.48771,0,,2021-12-08 10:10:01,2026-05-15 16:14:29
288185138,1200.01,TOI-1200.01,FP,false_positive_or_alarm,0.8352406,6.4875,10.402,6105.0,1.24,0,,2024-04-18 10:08:02,2026-05-15 16:14:29
29960110,1201.01,TOI-1201.01,CP,confirmed_or_known_planet,2.4919771,2.2187585,10.9473,3948.0,0.482388,0,,2024-05-17 10:08:01,2026-05-15 16:14:29
327017634,1202.01,TOI-1202.01,FP,false_positive_or_alarm,,1.710706,8.386,3773.0,0.577983,1,pl_orbper,2024-05-17 10:08:01,2026-05-15 16:14:29
23434737,1203.01,TOI-1203.01,CP,confirmed_or_known_planet,25.5195307,2.9641461,7.9995,5742.22,1.17321,0,,2025-07-28 12:04:23,2026-05-15 16:14:29
467666275,1204.01,TOI-1204.01,PC,candidate_for_prediction,1.3812115,2.2402361,8.004,6711.0,1.7756799,0,,2025-07-09 16:00:02,2026-05-15 16:14:29
287156968,1230.01,TOI-1230.01,CP,confirmed_or_known_planet,25.0571312,3.2396838,9.6245,5696.0,1.15281,0,,2024-02-15 10:08:02,2026-05-15 16:14:29
447061717,1231.01,TOI-1231.01,CP,confirmed_or_known_planet,24.2454967,3.878568,10.2565,3535.0,0.465271,0,,2024-09-18 10:08:02,2026-05-15 16:14:29
364395234,1232.01,TOI-1232.01,CP,confirmed_or_known_planet,14.2545623,10.7048234,11.7835,5739.0,1.09597,0,,2026-03-20 12:03:30,2026-05-15 16:14:29
260647166,1233.01,TOI-1233.01,CP,confirmed_or_known_planet,14.1758947,2.6231641,8.6522,5723.87,0.864173,0,,2024-07-03 12:03:06,2026-05-15 16:14:29
260647166,1233.02,TOI-1233.02,CP,confirmed_or_known_planet,19.5901578,3.0026428,8.6522,5723.87,0.864173,0,,2024-07-03 12:03:06,2026-05-15 16:14:29
260647166,1233.03,TOI-1233.03,CP,confirmed_or_known_planet,6.2036219,2.056748,8.6522,5723.87,0.864173,0,,2024-07-03 12:03:06,2026-05-15 16:14:29
260647166,1233.04,TOI-1233.04,CP,confirmed_or_known_planet,3.79589,1.553135,8.6522,5723.87,0.864173,0,,2022-03-30 16:02:02,2026-05-15 16:14:29
90504905,1234.01,TOI-1234.01,FP,false_positive_or_alarm,2.2645386,5.1936764,13.7991,3443.0,0.411471,0,,2023-09-08 12:03:07,2026-05-15 16:14:29
103633434,1235.01,TOI-1235.01,CP,confirmed_or_known_planet,3.4447015,2.00495,9.91924,3912.0,0.63,0,,2024-04-02 10:08:02,2026-05-15 16:14:29
120757718,1236.01,TOI-1236.01,KP,confirmed_or_known_planet,3.0300715,12.7529892,11.0248,5242.82,0.857369,0,,2023-03-15 16:02:02,2026-05-15 16:14:29
120960812,1237.01,TOI-1237.01,KP,confirmed_or_known_planet,12.72038,4.96046,10.2768,6212.0,1.48,0,,2022-10-05 10:10:01,2026-05-15 16:14:29
120960812,1237.02,TOI-1237.02,KP,confirmed_or_known_planet,6.238755,2.9728283,10.2768,6212.0,1.47768,0,,2023-03-15 16:02:02,2026-05-15 16:14:29
153951307,1238.01,TOI-1238.01,CP,confirmed_or_known_planet,3.2947689,2.5248559,11.2582,3853.0,0.62326,0,,2025-08-01 10:05:58,2026-05-15 16:14:29
153951307,1238.02,TOI-1238.02,CP,confirmed_or_known_planet,0.7645807,1.2407226,11.2582,3853.0,0.62326,0,,2025-08-01 10:05:58,2026-05-15 16:14:29
154716798,1239.01,TOI-1239.01,PC,candidate_for_prediction,12.6396982,4.6025162,10.7192,5217.0,0.789425,0,,2023-06-13 16:02:07,2026-05-15 16:14:29
29831208,124.01,TOI-124.01,APC,candidate_for_prediction,1.8428078,21.2705,11.1311,5080.0,4.09,0,,2023-10-05 14:31:09,2026-05-15 16:14:29
287776397,1205.01,TOI-1205.01,PC,candidate_for_prediction,2.3922703,3.5905923,8.3902,6090.0,4.1956,0,,2022-03-21 16:02:02,2026-05-15 16:14:29
308034948,1206.01,TOI-1206.01,FP,false_positive_or_alarm,0.831542,1.881684,8.6014,5824.0,1.1512,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
364393429,1207.01,TOI-1207.01,PC,candidate_for_prediction,2.6282553,0.9817044,9.2397,6282.0,1.10743,0,,2024-03-11 10:08:02,2026-05-15 16:14:29
273985865,1208.01,TOI-1208.01,PC,candidate_for_prediction,3.4239436,1.7581475,10.5924,5626.0,0.823019,0,,2024-09-09 10:08:01,2026-05-15 16:14:29
273985865,1208.02,TOI-1208.02,PC,candidate_for_prediction,10.983042,2.5070075,10.5924,5626.0,0.823019,0,,2024-12-05 16:02:02,2026-05-15 16:14:29
273985865,1208.03,TOI-1208.03,PC,candidate_for_prediction,17.726449,2.261664,10.5924,5626.0,0.823019,0,,2022-04-21 12:03:43,2026-05-15 16:14:29
30037565,1209.01,TOI-1209.01,PC,candidate_for_prediction,40.7199388,3.2352713,9.597,5914.0,1.55953,0,,2024-02-23 10:08:02,2026-05-15 16:14:29
207081058,121.01,TOI-121.01,APC,candidate_for_prediction,14.7741056,15.3936,9.9358,6053.0,1.23,0,,2023-11-15 16:02:02,2026-05-15 16:14:29
33878688,1210.01,TOI-1210.01,FP,false_positive_or_alarm,79.3739596,2.17454,11.1762,5168.33,0.77,0,,2024-09-18 10:08:02,2026-05-15 16:14:29
50312495,1211.01,TOI-1211.01,PC,candidate_for_prediction,18.1663644,2.80447,9.8135,5572.9,1.14,0,,2023-11-16 16:02:02,2026-05-15 16:14:29
389924075,1212.01,TOI-1212.01,PC,candidate_for_prediction,105.5850893,2.5033335,10.4016,5909.57,1.1142,0,,2023-01-24 16:02:02,2026-05-15 16:14:29
399144800,1213.01,TOI-1213.01,FP,false_positive_or_alarm,27.2149622,8.3475973,10.6392,6270.0,0.989667,0,,2024-09-18 10:08:02,2026-05-15 16:14:29
451606970,1214.01,TOI-1214.01,PC,candidate_for_prediction,19.1807264,2.4311768,10.0329,5262.4,0.937973,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
453260209,1215.01,TOI-1215.01,PC,candidate_for_prediction,1.2124493,0.879419,10.42,3751.0,0.518,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
141527965,1216.01,TOI-1216.01,PC,candidate_for_prediction,4.5541831,0.8887417,11.546,4280.0,0.635812,0,,2024-09-08 10:08:02,2026-05-15 16:14:29
248092710,1217.01,TOI-1217.01,PC,candidate_for_prediction,41.4856125,12.5121956,9.6517,6354.0,3.4868701,0,,2022-03-22 10:10:02,2026-05-15 16:14:29
294781547,1218.01,TOI-1218.01,PC,candidate_for_prediction,13.7739339,1.8971927,10.3869,5455.96,1.01825,0,,2026-04-17 16:00:02,2026-05-15 16:14:29
294981566,1219.01,TOI-1219.01,PC,candidate_for_prediction,1.9142544,2.04421,10.1207,6734.0,1.59,0,,2023-10-16 16:02:02,2026-05-15 16:14:29
231702397,122.01,TOI-122.01,CP,confirmed_or_known_planet,5.0780325,2.6347763,13.084,3318.0,0.334125,0,,2024-09-09 10:08:01,2026-05-15 16:14:29
319259194,1220.01,TOI-1220.01,APC,candidate_for_prediction,70.3607265,8.2807306,9.5298,6308.0,2.0982201,0,,2024-09-09 10:08:01,2026-05-15 16:14:29
349095149,1221.01,TOI-1221.01,CP,confirmed_or_known_planet,91.6827832,3.239855,10.0564,5802.0,1.01814,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
374997123,1222.01,TOI-1222.01,PC,candidate_for_prediction,10.1944993,2.7392825,10.3014,6082.0,1.32661,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
382437043,1223.01,TOI-1223.01,FP,false_positive_or_alarm,14.64319,3.41248,9.3109,6516.0,2.04178,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
299798795,1224.01,TOI-1224.01,CP,confirmed_or_known_planet,4.1782656,2.1023854,11.556,3442.0,0.404403,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
299798795,1224.02,TOI-1224.02,CP,confirmed_or_known_planet,17.9453645,3.3839124,11.556,3442.0,0.404403,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
150428703,1225.01,TOI-1225.01,PC,candidate_for_prediction,13.896396,2.4586343,11.7582,5522.87,0.888163,0,,2024-03-11 10:08:02,2026-05-15 16:14:29
150428703,1225.02,TOI-1225.02,PC,candidate_for_prediction,8.1213102,2.3157186,11.7582,5522.87,0.888163,0,,2024-04-25 10:08:01,2026-05-15 16:14:29
177115354,1226.01,TOI-1226.01,PC,candidate_for_prediction,3.9287851,2.329279,11.5514,5668.15,0.986943,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
360156606,1227.01,TOI-1227.01,CP,confirmed_or_known_planet,27.3613778,6.4522449,13.802,3050.0,0.44128,0,,2024-02-15 10:08:02,2026-05-15 16:14:29
300038935,1228.01,TOI-1228.01,CP,confirmed_or_known_planet,29.0496801,2.9482177,9.0963,8208.0,1.8,0,,2026-04-09 16:00:01,2026-05-15 16:14:29
140760434,1229.01,TOI-1229.01,APC,candidate_for_prediction,31.8132264,21.6314984,10.779,6028.84,1.98893,0,,2023-07-12 10:10:02,2026-05-15 16:14:29
290131778,123.01,TOI-123.01,CP,confirmed_or_known_planet,3.3088922,24.9862,7.87598,6188.0,2.62,0,,2023-11-15 16:02:02,2026-05-15 16:14:29
158170594,1240.01,TOI-1240.01,KP,confirmed_or_known_planet,1.7208555,13.4646314,13.8046,5832.83,1.33402,0,,2023-03-15 16:02:02,2026-05-15 16:14:29
159107668,1241.01,TOI-1241.01,PC,candidate_for_prediction,4.7802597,7.6126429,11.1634,5826.0,2.3387201,0,,2022-04-20 12:06:50,2026-05-15 16:14:29
198212955,1242.01,TOI-1242.01,PC,candidate_for_prediction,0.3814849,2.0605,11.598,4255.0,0.71,0,,2023-08-17 12:02:52,2026-05-15 16:14:29
219698776,1243.01,TOI-1243.01,CP,confirmed_or_known_planet,4.6595169,2.1961507,11.1966,3489.0,0.490729,0,,2026-01-14 12:03:42,2026-05-15 16:14:29
219850915,1244.01,TOI-1244.01,CP,confirmed_or_known_planet,6.4002807,2.2730301,11.0157,4599.0,0.720551,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
229781583,1245.01,TOI-1245.01,PC,candidate_for_prediction,4.8204512,2.36747,12.1819,3692.0,0.52,0,,2022-10-05 10:10:01,2026-05-15 16:14:29
230127302,1246.01,TOI-1246.01,CP,confirmed_or_known_planet,18.6548829,4.3869878,11.1802,5141.0,0.876154,0,,2023-02-24 10:10:01,2026-05-15 16:14:29
230127302,1246.02,TOI-1246.02,CP,confirmed_or_known_planet,4.3074513,3.2819879,11.1802,5141.0,0.876154,0,,2023-06-13 16:02:07,2026-05-15 16:14:29
230127302,1246.03,TOI-1246.03,CP,confirmed_or_known_planet,5.9041278,2.4489454,11.1802,5141.0,0.876154,0,,2023-06-13 16:02:07,2026-05-15 16:14:29
230127302,1246.04,TOI-1246.04,CP,confirmed_or_known_planet,37.9251983,3.241643,11.1802,5141.0,0.876154,0,,2023-06-13 16:02:07,2026-05-15 16:14:29
232540264,1247.01,TOI-1247.01,CP,confirmed_or_known_planet,15.9234883,2.18203,8.4724,5711.85,1.08,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
232612416,1248.01,TOI-1248.01,CP,confirmed_or_known_planet,4.3601536,6.9564258,11.1153,5227.0,0.874131,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
232976128,1249.01,TOI-1249.01,CP,confirmed_or_known_planet,13.0791581,3.25485,10.2108,5453.0,1.0,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
52368076,125.01,TOI-125.01,CP,confirmed_or_known_planet,4.6517186,2.66889,10.1985,5154.0,0.85,0,,2023-11-15 16:02:02,2026-05-15 16:14:29
52368076,125.02,TOI-125.02,CP,confirmed_or_known_planet,9.1549418,2.62011,10.1985,5154.0,0.85,0,,2024-10-03 10:08:02,2026-05-15 16:14:29
52368076,125.03,TOI-125.03,CP,confirmed_or_known_planet,19.9815709,2.54717,10.1985,5154.0,0.85,0,,2023-10-18 10:08:02,2026-05-15 16:14:29
52368076,125.04,TOI-125.04,PC,candidate_for_prediction,,2.9700035,10.1985,5154.0,0.852266,1,pl_orbper,2025-07-22 12:04:25,2026-05-15 16:14:29
233059608,1250.01,TOI-1250.01,FA,false_positive_or_alarm,1.4415044,3.8345209,6.895,6603.0,1.58365,0,,2023-05-10 10:10:02,2026-05-15 16:14:29
163539739,1278.01,TOI-1278.01,CP,confirmed_or_known_planet,14.4751062,8.6976173,11.7819,3841.0,0.55035,0,,2023-06-13 16:02:07,2026-05-15 16:14:29
224297258,1279.01,TOI-1279.01,CP,confirmed_or_known_planet,9.6141636,3.2264735,9.99454,5477.0,0.840608,0,,2025-04-20 12:03:53,2026-05-15 16:14:29
391949880,128.01,TOI-128.01,CP,confirmed_or_known_planet,4.9404714,2.3216,7.9849,6086.0,1.13,0,,2023-11-16 16:02:02,2026-05-15 16:14:29
230017324,1280.01,TOI-1280.01,PC,candidate_for_prediction,9.6926392,3.289074,10.6355,4665.0,0.746003,0,,2025-07-23 10:08:02,2026-05-15 16:14:29
232971294,1281.01,TOI-1281.01,PC,candidate_for_prediction,6.390888,2.47201,9.6635,6191.0,1.32,0,,2024-03-29 10:08:02,2026-05-15 16:14:29
236445129,1282.01,TOI-1282.01,KP,confirmed_or_known_planet,0.9689927,17.1331258,11.4373,6430.0,1.41398,0,,2023-03-15 16:02:02,2026-05-15 16:14:29
266593143,1283.01,TOI-1283.01,KP,confirmed_or_known_planet,10.338505,11.8729,9.7525,5336.96,0.84,0,,2024-11-05 10:08:02,2026-05-15 16:14:29
267561446,1284.01,TOI-1284.01,FP,false_positive_or_alarm,1.283251,2.558112,12.5313,3855.0,0.560391,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
274662200,1285.01,TOI-1285.01,FP,false_positive_or_alarm,1.2284388,1.866263,10.9313,3526.0,0.53023,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
277507814,1286.01,TOI-1286.01,APC,candidate_for_prediction,0.6166953,10.4852,10.1653,6588.0,1.57,0,,2024-11-14 10:08:02,2026-05-15 16:14:29
352764091,1287.01,TOI-1287.01,PC,candidate_for_prediction,9.6001126,2.4070295,8.593,5891.0,1.2103699,0,,2023-08-02 16:02:01,2026-05-15 16:14:29
365733349,1288.01,TOI-1288.01,CP,confirmed_or_known_planet,2.6998294,4.94551,9.93119,6180.0,0.92,0,,2024-08-24 10:08:02,2026-05-15 16:14:29
408203470,1289.01,TOI-1289.01,FP,false_positive_or_alarm,0.581322,2.2014886,12.9984,3446.0,0.38621,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
201248411,129.01,TOI-129.01,CP,confirmed_or_known_planet,0.980972,5.9162923,9.9005,4486.0,0.764401,0,,2023-11-15 16:02:02,2026-05-15 16:14:29
233120979,1251.01,TOI-1251.01,APC,candidate_for_prediction,5.9630544,10.0859,10.6479,5273.0,0.94,0,,2022-10-05 10:10:01,2026-05-15 16:14:29
233211762,1252.01,TOI-1252.01,PC,candidate_for_prediction,1.1219715,3.9968417,12.0623,5780.0,0.624,0,,2023-03-15 10:10:02,2026-05-15 16:14:29
233684822,1253.01,TOI-1253.01,FP,false_positive_or_alarm,4.6756655,4.03134,9.89947,5779.0,1.45,0,,2025-07-23 10:08:02,2026-05-15 16:14:29
236714379,1254.01,TOI-1254.01,APC,candidate_for_prediction,1.0180114,6.5875997,10.794,5451.0,1.0933,0,,2024-11-11 12:03:10,2026-05-15 16:14:29
237222864,1255.01,TOI-1255.01,CP,confirmed_or_known_planet,10.288886,2.63881,9.1416,5126.0,0.87,0,,2025-07-23 10:08:02,2026-05-15 16:14:29
